DriverId,DriverName,CircuitId,CircuitName,FirstLapChangeList,FirstLapChangeMin,FirstLapChangeMax,FirstLapChangeFirstQuartile,FirstLapChangeMedian,FirstLapChangeThirdQuartile,FirstLapChangeMean,FirstLapChangeSd
14,David Coulthard,14,Autodromo Nazionale Monza,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,",1,16,6,7,15,8,4.8989794855663558
14,David Coulthard,16,Marina Bay Street Circuit,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,",4,4,4,4,4,4,0.0
14,David Coulthard,17,Shanghai International Circuit,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,10,8,9,9,9,",8,10,9,9,9,9,0.0
14,David Coulthard,18,AutÛdromo JosÈ Carlos Pace,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,10,8,9,9,9,9,11,4,3,1,2,10,2,",1,11,2,4,10,5,3.7416573867739413
14,David Coulthard,20,N¸rburgring (this is the same as 15. Merge the race years),"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,10,8,9,9,9,9,11,4,3,1,2,10,2,5,4,15,3,3,3,3,3,",3,15,3,3,5,4,3.872983346207417
14,David Coulthard,21,Autodromo Enzo e Dino Ferrari,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,10,8,9,9,9,9,11,4,3,1,2,10,2,5,4,15,3,3,3,3,3,11,12,5,6,2,3,2,1,4,",1,12,2,4,6,5,3.6055512754639891
14,David Coulthard,22,Suzuka Circuit,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,10,8,9,9,9,9,11,4,3,1,2,10,2,5,4,15,3,3,3,3,3,11,12,5,6,2,3,2,1,4,6,3,3,3,3,10,8,",3,10,3,3,3,5,2.6457513110645907
14,David Coulthard,25,AutÛdromo Juan y Oscar G·lvez ,"8,4,8,1,2,2,1,9,6,6,3,2,18,10,8,12,5,14,8,10,3,5,2,2,2,6,14,3,7,1,5,1,2,3,8,7,6,2,7,7,7,4,5,9,13,9,10,6,5,3,4,1,6,7,6,3,11,12,13,7,5,10,1,1,4,5,3,5,13,11,7,4,2,5,3,5,2,5,2,11,11,5,9,5,5,3,3,2,2,2,11,7,4,2,4,1,7,4,16,12,15,6,7,5,1,6,4,10,8,9,9,9,9,11,4,3,1,2,10,2,5,4,15,3,3,3,3,3,11,12,5,6,2,3,2,1,4,6,3,3,3,3,10,8,6,7,",6,7,6,7,6,6,0.0
15,Jarno Trulli,1,Melbourne Grand Prix Circuit,"9,9,7,5,9,3,13,",3,13,5,9,9,7,3.0
15,Jarno Trulli,2,Sepang International Circuit,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,",2,17,4,7,8,7,4.2426406871192848
15,Jarno Trulli,3,Bahrain International Circuit,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,",2,17,3,6,6,7,5.7445626465380286
15,Jarno Trulli,4,Circuit de Barcelona-Catalunya,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,",3,18,6,10,15,9,4.8989794855663558
15,Jarno Trulli,6,Circuit de Monaco,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,",1,17,6,13,13,10,4.8989794855663558
15,Jarno Trulli,7,Circuit Gilles Villeneuve,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,",6,17,6,6,6,8,4.1231056256176606
15,Jarno Trulli,8,Circuit de Nevers Magny-Cours,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,",3,10,4,5,5,5,2.2360679774997898
15,Jarno Trulli,9,Silverstone Circuit,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,",6,16,7,8,9,8,3.0
15,Jarno Trulli,10,Hockenheimring,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,",3,14,7,9,12,8,3.6055512754639891
15,Jarno Trulli,11,Hungaroring,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,",4,15,7,8,8,8,2.8284271247461903
15,Jarno Trulli,13,Circuit de Spa-Francorchamps,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,",6,19,11,14,16,12,3.872983346207417
15,Jarno Trulli,14,Autodromo Nazionale Monza,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,",4,14,7,11,13,10,3.4641016151377544
15,Jarno Trulli,16,Marina Bay Street Circuit,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,",5,13,5,13,5,9,4.0
15,Jarno Trulli,17,Shanghai International Circuit,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,13,15,19,",13,19,13,15,13,15,2.4494897427831779
15,Jarno Trulli,18,AutÛdromo JosÈ Carlos Pace,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,13,15,19,8,8,13,12,8,5,4,12,19,18,",4,19,8,12,12,10,4.7958315233127191
15,Jarno Trulli,20,N¸rburgring (this is the same as 15. Merge the race years),"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,13,15,19,8,8,13,12,8,5,4,12,19,18,13,9,8,4,8,2,17,",2,17,4,8,8,8,4.6904157598234297
15,Jarno Trulli,21,Autodromo Enzo e Dino Ferrari,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,13,15,19,8,8,13,12,8,5,4,12,19,18,13,9,8,4,8,2,17,5,5,13,9,5,15,",5,15,5,9,9,8,4.1231056256176606
15,Jarno Trulli,22,Suzuka Circuit,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,13,15,19,8,8,13,12,8,5,4,12,19,18,13,9,8,4,8,2,17,5,5,13,9,5,15,6,11,5,8,13,12,2,13,19,",2,19,6,11,13,9,4.8989794855663558
15,Jarno Trulli,25,AutÛdromo Juan y Oscar G·lvez ,"9,9,7,5,9,3,13,4,7,9,2,5,5,8,12,4,17,6,7,16,2,4,3,17,8,10,3,3,10,4,12,6,9,15,17,18,13,15,17,10,1,6,4,7,13,15,13,6,6,6,11,6,17,3,5,4,5,6,7,10,7,11,9,6,6,9,8,7,16,9,7,14,11,3,9,12,4,7,10,12,4,7,8,7,8,7,8,15,16,11,9,12,6,15,19,14,13,11,7,5,10,4,13,10,14,14,5,13,13,15,19,8,8,13,12,8,5,4,12,19,18,13,9,8,4,8,2,17,5,5,13,9,5,15,6,11,5,8,13,12,2,13,19,11,9,",9,11,9,11,9,10,1.0
16,Adrian Sutil,1,Melbourne Grand Prix Circuit,"17,9,9,7,11,",7,17,9,9,11,10,3.4641016151377544
16,Adrian Sutil,2,Sepang International Circuit,"17,9,9,7,11,17,5,11,",5,17,5,11,5,11,4.8989794855663558
16,Adrian Sutil,3,Bahrain International Circuit,"17,9,9,7,11,17,5,11,19,15,16,12,13,",12,19,13,15,16,15,2.4494897427831779
16,Adrian Sutil,4,Circuit de Barcelona-Catalunya,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,",7,17,13,13,13,12,3.1622776601683795
16,Adrian Sutil,6,Circuit de Monaco,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,",5,14,7,8,14,8,3.3166247903553998
16,Adrian Sutil,7,Circuit Gilles Villeneuve,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,",10,13,10,10,10,11,1.4142135623730951
16,Adrian Sutil,8,Circuit de Nevers Magny-Cours,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,",17,19,17,19,17,18,1.0
16,Adrian Sutil,9,Silverstone Circuit,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,",7,17,8,11,13,11,3.6055512754639891
16,Adrian Sutil,10,Hockenheimring,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,",15,17,15,17,15,16,1.0
16,Adrian Sutil,11,Hungaroring,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,",11,17,11,14,11,14,2.4494897427831779
16,Adrian Sutil,13,Circuit de Spa-Francorchamps,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,",5,14,7,11,11,10,3.3166247903553998
16,Adrian Sutil,14,Autodromo Nazionale Monza,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,",4,19,15,16,16,14,5.0990195135927845
16,Adrian Sutil,16,Marina Bay Street Circuit,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,8,",8,8,8,8,8,8,0.0
16,Adrian Sutil,17,Shanghai International Circuit,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,8,17,11,15,",11,17,11,15,11,14,2.4494897427831779
16,Adrian Sutil,18,AutÛdromo JosÈ Carlos Pace,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,8,17,11,15,16,12,6,13,16,",6,16,12,13,16,12,3.6055512754639891
16,Adrian Sutil,20,N¸rburgring (this is the same as 15. Merge the race years),"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,8,17,11,15,16,12,6,13,16,15,6,13,",6,15,6,13,6,11,3.872983346207417
16,Adrian Sutil,22,Suzuka Circuit,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,8,17,11,15,16,12,6,13,16,15,6,13,13,11,14,21,",11,21,13,14,21,14,3.7416573867739413
16,Adrian Sutil,70,A1 Redbull Ring,"17,9,9,7,11,17,5,11,19,15,16,12,13,13,7,13,13,17,14,8,7,5,10,10,13,19,17,17,8,11,7,13,15,17,17,14,11,13,14,11,5,7,9,14,19,19,4,16,16,15,8,17,11,15,16,12,6,13,16,15,6,13,13,11,14,21,13,",13,13,13,13,13,13,0.0
17,Mark Webber,1,Melbourne Grand Prix Circuit,"13,5,5,12,9,5,4,6,",4,13,5,6,12,7,3.1622776601683795
17,Mark Webber,2,Sepang International Circuit,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,",2,10,2,4,4,5,2.6457513110645907
17,Mark Webber,3,Bahrain International Circuit,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,",4,11,6,7,8,7,1.7320508075688772
17,Mark Webber,4,Circuit de Barcelona-Catalunya,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,",1,12,4,6,7,6,3.3166247903553998
17,Mark Webber,6,Circuit de Monaco,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,",1,11,3,4,5,4,2.8284271247461903
17,Mark Webber,7,Circuit Gilles Villeneuve,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,",3,12,5,7,9,7,3.1622776601683795
17,Mark Webber,8,Circuit de Nevers Magny-Cours,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,",6,12,6,9,9,8,2.4494897427831779
17,Mark Webber,9,Silverstone Circuit,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,",1,14,2,3,10,5,4.6904157598234297
17,Mark Webber,10,Hockenheimring,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,",6,11,6,8,11,7,2.0
17,Mark Webber,11,Hungaroring,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,",1,16,4,7,8,7,3.872983346207417
17,Mark Webber,13,Circuit de Spa-Francorchamps,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,",2,9,4,6,8,5,2.4494897427831779
17,Mark Webber,14,Autodromo Nazionale Monza,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,",3,20,7,9,10,9,4.5825756949558398
17,Mark Webber,16,Marina Bay Street Circuit,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,8,",8,8,8,8,8,8,0.0
17,Mark Webber,17,Shanghai International Circuit,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,8,14,10,8,7,10,2,8,3,4,",2,14,4,8,10,7,3.6055512754639891
17,Mark Webber,18,AutÛdromo JosÈ Carlos Pace,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,8,14,10,8,7,10,2,8,3,4,9,9,11,1,2,1,4,2,",1,11,2,4,9,4,3.872983346207417
17,Mark Webber,20,N¸rburgring (this is the same as 15. Merge the race years),"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,8,14,10,8,7,10,2,8,3,4,9,9,11,1,2,1,4,2,3,7,6,15,1,3,7,",1,15,3,6,6,6,4.2426406871192848
17,Mark Webber,21,Autodromo Enzo e Dino Ferrari,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,8,14,10,8,7,10,2,8,3,4,9,9,11,1,2,1,4,2,3,7,6,15,1,3,7,6,7,13,11,",6,13,7,11,13,9,2.8284271247461903
17,Mark Webber,22,Suzuka Circuit,"13,5,5,12,9,5,4,6,7,10,6,2,4,4,2,7,6,6,8,11,8,4,7,5,9,6,12,7,3,1,4,11,5,4,3,11,5,1,4,1,3,12,9,12,5,7,11,5,3,7,4,6,12,12,9,6,8,10,11,8,14,2,1,3,1,2,6,11,6,8,9,9,7,10,6,16,3,1,5,8,4,8,7,4,9,2,2,6,5,8,9,10,14,9,7,6,20,3,8,14,10,8,7,10,2,8,3,4,9,9,11,1,2,1,4,2,3,7,6,15,1,3,7,6,7,13,11,4,11,10,17,2,4,9,2,",2,17,4,9,11,7,4.8989794855663558
18,Jenson Button,1,Melbourne Grand Prix Circuit,"15,10,11,6,10,1,1,6,1,9,3,11,14,",1,15,3,9,11,7,4.6904157598234297
18,Jenson Button,2,Sepang International Circuit,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,",1,17,3,8,10,7,4.5825756949558398
18,Jenson Button,3,Bahrain International Circuit,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,",1,18,3,7,7,8,6.2449979983983983
18,Jenson Button,4,Circuit de Barcelona-Catalunya,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,6,12,6,8,9,12,15,17,1,5,3,9,8,11,16,9,",1,17,6,9,12,9,4.358898943540674
18,Jenson Button,6,Circuit de Monaco,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,6,12,6,8,9,12,15,17,1,5,3,9,8,11,16,9,11,11,11,2,7,1,3,16,6,6,8,9,",1,16,6,8,11,7,4.1231056256176606
18,Jenson Button,7,Circuit Gilles Villeneuve,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,6,12,6,8,9,12,15,17,1,5,3,9,8,11,16,9,11,11,11,2,7,1,3,16,6,6,8,9,11,9,3,15,11,2,1,16,12,4,",1,16,3,11,11,8,5.196152422706632
18,Jenson Button,8,Circuit de Nevers Magny-Cours,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,6,12,6,8,9,12,15,17,1,5,3,9,8,11,16,9,11,11,11,2,7,1,3,16,6,6,8,9,11,9,3,15,11,2,1,16,12,4,8,4,5,6,16,8,",4,16,5,8,8,7,4.0
18,Jenson Button,9,Silverstone Circuit,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,6,12,6,8,9,12,15,17,1,5,3,9,8,11,16,9,11,11,11,2,7,1,3,16,6,6,8,9,11,9,3,15,11,2,1,16,12,4,8,4,5,6,16,8,10,5,4,8,12,15,5,6,4,10,13,4,12,",4,15,5,8,12,8,3.7416573867739413
18,Jenson Button,10,Hockenheimring,"15,10,11,6,10,1,1,6,1,9,3,11,14,10,12,3,3,7,4,11,1,8,2,14,17,6,9,4,3,1,7,18,10,17,6,12,6,8,9,12,15,17,1,5,3,9,8,11,16,9,11,11,11,2,7,1,3,16,6,6,8,9,11,9,3,15,11,2,1,16,12,4,8,4,5,6,16,8,10,5,4,8,12,15,5,6,4,10,13,4,12,17,4,3,2,8,5,4,5,2,8,8,",2,17,3,5,5,6,4.0
