DriverId,DriverName,CircuitId,CircuitName,FirstLapChangeList,FirstLapChangeMin,FirstLapChangeMax,FirstLapChangeFirstQuartile,FirstLapChangeMedian,FirstLapChangeThirdQuartile,FirstLapChangeMean,FirstLapChangeSd
13,Felipe Massa,32,AutÛdromo Hermanos RodrÌguez,"4,5,3,3,2,0,1,1,-2,7,1,-1,1,4,7,1,2,-4,3,2,-9,2,1,0,-1,0,1,-1,-1,6,-1,4,-11,5,2,1,0,0,0,2,2,1,2,5,2,1,1,-1,-9,0,0,0,2,2,0,0,2,3,-8,1,0,0,0,2,-1,-18,0,0,2,0,2,0,0,0,2,-8,-15,0,1,0,-9,3,-16,-1,1,6,2,0,4,0,0,6,1,3,2,-9,2,-2,-5,3,2,0,-3,-2,2,-2,-1,-1,-1,0,-2,-4,2,1,3,-2,0,-3,6,2,1,0,3,9,0,1,1,2,1,2,3,0,0,0,0,0,0,0,0,1,2,2,1,-1,3,-3,0,0,0,-2,0,1,1,2,3,0,3,1,0,5,-2,2,4,-1,1,0,0,1,0,-1,1,0,6,0,0,-15,-2,0,0,2,3,",0,3,0,2,0,1,1.4142135623730951
13,Felipe Massa,70,A1 Redbull Ring,"4,5,3,3,2,0,1,1,-2,7,1,-1,1,4,7,1,2,-4,3,2,-9,2,1,0,-1,0,1,-1,-1,6,-1,4,-11,5,2,1,0,0,0,2,2,1,2,5,2,1,1,-1,-9,0,0,0,2,2,0,0,2,3,-8,1,0,0,0,2,-1,-18,0,0,2,0,2,0,0,0,2,-8,-15,0,1,0,-9,3,-16,-1,1,6,2,0,4,0,0,6,1,3,2,-9,2,-2,-5,3,2,0,-3,-2,2,-2,-1,-1,-1,0,-2,-4,2,1,3,-2,0,-3,6,2,1,0,3,9,0,1,1,2,1,2,3,0,0,0,0,0,0,0,0,1,2,2,1,-1,3,-3,0,0,0,-2,0,1,1,2,3,0,3,1,0,5,-2,2,4,-1,1,0,0,1,0,-1,1,0,6,0,0,-15,-2,0,0,2,3,0,0,-11,7,",-11,7,0,0,7,-1,6.4031242374328485
14,David Coulthard,1,Melbourne Grand Prix Circuit,"-4,2,2,1,-1,0,2,",-4,2,-1,1,1,0,2.0
14,David Coulthard,2,Sepang International Circuit,"-4,2,2,1,-1,0,2,4,-1,2,4,1,",-1,4,1,2,4,2,1.7320508075688772
14,David Coulthard,3,Bahrain International Circuit,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,",-2,3,-2,0,-2,0,2.0
14,David Coulthard,4,Circuit de Barcelona-Catalunya,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,",-19,3,0,1,1,-1,5.8309518948453007
14,David Coulthard,6,Circuit de Monaco,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,",-20,1,-2,0,0,-3,7.0
14,David Coulthard,7,Circuit Gilles Villeneuve,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,",-7,3,0,1,2,0,2.8284271247461903
14,David Coulthard,8,Circuit de Nevers Magny-Cours,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,",-4,3,-1,0,3,0,2.0
14,David Coulthard,9,Silverstone Circuit,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,",-1,3,0,1,1,1,1.0
14,David Coulthard,10,Hockenheimring,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,",-5,5,-1,0,2,0,3.0
14,David Coulthard,11,Hungaroring,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,",-2,3,-1,0,1,0,1.7320508075688772
14,David Coulthard,13,Circuit de Spa-Francorchamps,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,",-8,5,-2,1,1,-1,3.7416573867739413
14,David Coulthard,14,Autodromo Nazionale Monza,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,",-13,3,-7,-2,-2,-4,5.2915026221291814
14,David Coulthard,16,Marina Bay Street Circuit,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,",0,0,0,0,0,0,0.0
14,David Coulthard,17,Shanghai International Circuit,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,1,0,1,1,1,",0,1,1,1,1,0,0.0
14,David Coulthard,18,AutÛdromo JosÈ Carlos Pace,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,1,0,1,1,1,-1,-5,0,-1,2,0,6,",-5,6,-1,0,0,0,3.0
14,David Coulthard,20,N¸rburgring (this is the same as 15. Merge the race years),"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,1,0,1,1,1,-1,-5,0,-1,2,0,6,3,8,0,1,-2,1,4,",-2,8,0,1,1,2,3.0
14,David Coulthard,21,Autodromo Enzo e Dino Ferrari,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,1,0,1,1,1,-1,-5,0,-1,2,0,6,3,8,0,1,-2,1,4,-1,-9,4,0,-1,-1,0,0,",-9,4,-1,0,0,-1,3.3166247903553998
14,David Coulthard,22,Suzuka Circuit,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,1,0,1,1,1,-1,-5,0,-1,2,0,6,3,8,0,1,-2,1,4,-1,-9,4,0,-1,-1,0,0,2,2,0,0,-1,4,-2,",-2,4,-1,0,0,0,2.0
14,David Coulthard,25,AutÛdromo Juan y Oscar G·lvez ,"-4,2,2,1,-1,0,2,4,-1,2,4,1,0,3,-2,1,2,3,0,2,1,-19,0,1,0,0,-2,0,-1,1,-20,0,1,1,3,1,-7,2,0,-1,0,3,-4,3,-2,0,-2,0,1,0,-1,-1,3,3,1,0,-1,0,3,1,1,0,3,2,-5,-4,5,-1,3,2,-1,0,0,4,2,0,3,1,3,-1,-1,-1,-2,0,-2,1,1,5,0,1,-8,1,1,-7,-6,-13,-2,3,0,1,0,1,1,1,-1,-5,0,-1,2,0,6,3,8,0,1,-2,1,4,-1,-9,4,0,-1,-1,0,0,2,2,0,0,-1,4,-2,0,6,",0,6,0,6,0,3,3.0
15,Jarno Trulli,1,Melbourne Grand Prix Circuit,"-1,0,4,3,5,5,3,",-1,5,0,3,3,2,2.2360679774997898
15,Jarno Trulli,2,Sepang International Circuit,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,",-11,3,-3,0,1,-2,4.0
15,Jarno Trulli,3,Bahrain International Circuit,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,",-1,2,-1,0,0,0,1.0
15,Jarno Trulli,4,Circuit de Barcelona-Catalunya,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,",-1,7,0,3,3,1,2.4494897427831779
15,Jarno Trulli,6,Circuit de Monaco,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,",-4,2,-1,0,0,-1,1.7320508075688772
15,Jarno Trulli,7,Circuit Gilles Villeneuve,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,",-2,1,-1,0,0,-1,1.0
15,Jarno Trulli,8,Circuit de Nevers Magny-Cours,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,",-2,2,-1,1,1,0,1.0
15,Jarno Trulli,9,Silverstone Circuit,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,",-3,9,1,3,5,2,3.872983346207417
15,Jarno Trulli,10,Hockenheimring,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,",-10,8,2,3,5,1,5.0
15,Jarno Trulli,11,Hungaroring,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,",-6,4,-3,0,1,-1,3.1622776601683795
15,Jarno Trulli,13,Circuit de Spa-Francorchamps,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,",-3,4,-3,0,0,-1,2.2360679774997898
15,Jarno Trulli,14,Autodromo Nazionale Monza,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,",-4,6,-1,0,1,0,3.0
15,Jarno Trulli,16,Marina Bay Street Circuit,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,",0,3,0,3,0,1,1.4142135623730951
15,Jarno Trulli,17,Shanghai International Circuit,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,-1,2,1,",-1,2,-1,1,-1,0,1.4142135623730951
15,Jarno Trulli,18,AutÛdromo JosÈ Carlos Pace,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,-1,2,1,0,1,2,1,0,3,3,6,-1,2,",-1,6,0,2,2,1,2.0
15,Jarno Trulli,20,N¸rburgring (this is the same as 15. Merge the race years),"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,-1,2,1,0,1,2,1,0,3,3,6,-1,2,3,1,1,-4,-1,-2,-2,",-4,3,-2,-1,-1,-1,2.2360679774997898
15,Jarno Trulli,21,Autodromo Enzo e Dino Ferrari,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,-1,2,1,0,1,2,1,0,3,3,6,-1,2,3,1,1,-4,-1,-2,-2,1,2,2,1,2,2,",1,2,1,2,2,1,0.0
15,Jarno Trulli,22,Suzuka Circuit,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,-1,2,1,0,1,2,1,0,3,3,6,-1,2,3,1,1,-4,-1,-2,-2,1,2,2,1,2,2,-1,1,7,-3,4,-1,-1,6,1,",-3,7,-1,1,4,1,3.1622776601683795
15,Jarno Trulli,25,AutÛdromo Juan y Oscar G·lvez ,"-1,0,4,3,5,5,3,-3,-1,1,0,3,-11,2,-6,0,1,2,-1,-1,0,1,-1,0,-1,-1,0,3,2,1,-1,3,7,4,3,3,1,-4,-3,1,0,0,2,0,-1,0,1,1,0,1,-1,-2,0,1,0,2,-1,1,1,-2,7,9,-2,1,1,5,3,-3,5,-1,8,-10,2,2,3,3,5,0,-4,-6,-1,1,-3,0,4,4,1,3,-3,-3,0,0,4,0,-1,-3,1,-4,-1,0,1,-1,0,6,-2,6,3,0,-1,2,1,0,1,2,1,0,3,3,6,-1,2,3,1,1,-4,-1,-2,-2,1,2,2,1,2,2,-1,1,7,-3,4,-1,-1,6,1,4,8,",4,8,4,8,4,6,2.0
16,Adrian Sutil,1,Melbourne Grand Prix Circuit,"-2,-2,4,2,1,",-2,4,-2,1,2,0,2.2360679774997898
16,Adrian Sutil,2,Sepang International Circuit,"-2,-2,4,2,1,2,-1,1,",-1,2,-1,1,-1,0,1.4142135623730951
16,Adrian Sutil,3,Bahrain International Circuit,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,",-16,1,-12,-1,0,-6,7.0
16,Adrian Sutil,4,Circuit de Barcelona-Catalunya,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,",-1,5,0,3,3,2,2.0
16,Adrian Sutil,6,Circuit de Monaco,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,",-1,2,0,1,2,0,1.0
16,Adrian Sutil,7,Circuit Gilles Villeneuve,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,",0,2,0,2,0,1,1.0
16,Adrian Sutil,8,Circuit de Nevers Magny-Cours,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,",1,3,1,3,1,2,1.0
16,Adrian Sutil,9,Silverstone Circuit,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,",0,2,0,1,1,0,1.0
16,Adrian Sutil,10,Hockenheimring,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,",-1,0,-1,0,-1,-1,0.0
16,Adrian Sutil,11,Hungaroring,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,",-12,1,-12,-1,-12,-4,5.6568542494923806
16,Adrian Sutil,13,Circuit de Spa-Francorchamps,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,",-5,4,-1,0,0,0,2.8284271247461903
16,Adrian Sutil,14,Autodromo Nazionale Monza,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,",-11,5,-1,1,1,-1,5.0990195135927845
16,Adrian Sutil,16,Marina Bay Street Circuit,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,2,",2,2,2,2,2,2,0.0
16,Adrian Sutil,17,Shanghai International Circuit,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,2,1,-5,3,",-5,3,-5,1,-5,-1,3.4641016151377544
16,Adrian Sutil,18,AutÛdromo JosÈ Carlos Pace,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,2,1,-5,3,5,1,0,1,-4,",-4,5,0,1,1,0,2.8284271247461903
16,Adrian Sutil,20,N¸rburgring (this is the same as 15. Merge the race years),"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,2,1,-5,3,5,1,0,1,-4,-1,1,2,",-1,2,-1,1,-1,0,1.4142135623730951
16,Adrian Sutil,22,Suzuka Circuit,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,2,1,-5,3,5,1,0,1,-4,-1,1,2,1,2,6,0,",0,6,1,2,6,2,2.2360679774997898
16,Adrian Sutil,70,A1 Redbull Ring,"-2,-2,4,2,1,2,-1,1,-1,0,1,-12,-16,3,3,-1,5,0,1,2,0,-1,2,0,2,1,3,0,1,0,2,1,-1,0,1,-12,-1,0,4,-5,0,4,-1,1,3,1,-1,-11,5,-1,2,1,-5,3,5,1,0,1,-4,-1,1,2,1,2,6,0,2,",2,2,2,2,2,2,0.0
17,Mark Webber,1,Melbourne Grand Prix Circuit,"0,-1,10,-11,-1,0,-4,-5,",-11,10,-4,-1,0,-2,5.5677643628300215
17,Mark Webber,2,Sepang International Circuit,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,",-6,2,-2,-1,-1,-1,2.4494897427831779
17,Mark Webber,3,Bahrain International Circuit,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,",-1,4,0,1,4,1,1.7320508075688772
17,Mark Webber,4,Circuit de Barcelona-Catalunya,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,",-5,0,-3,-1,-1,-2,1.4142135623730951
17,Mark Webber,6,Circuit de Monaco,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,-2,-2,2,0,0,-1,0,0,",-2,2,-1,0,0,-1,1.0
17,Mark Webber,7,Circuit Gilles Villeneuve,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,-2,-2,2,0,0,-1,0,0,-1,-3,4,0,0,1,2,0,0,1,",-3,4,0,0,1,0,1.7320508075688772
17,Mark Webber,8,Circuit de Nevers Magny-Cours,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,-2,-2,2,0,0,-1,0,0,-1,-3,4,0,0,1,2,0,0,1,-1,2,-1,2,0,4,",-1,4,-1,2,2,1,1.7320508075688772
17,Mark Webber,9,Silverstone Circuit,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,-2,-2,2,0,0,-1,0,0,-1,-3,4,0,0,1,2,0,0,1,-1,2,-1,2,0,4,-16,0,0,-1,0,1,-1,0,-10,",-16,1,-1,0,0,-3,5.4772255750516612
17,Mark Webber,10,Hockenheimring,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,-2,-2,2,0,0,-1,0,0,-1,-3,4,0,0,1,2,0,0,1,-1,2,-1,2,0,4,-16,0,0,-1,0,1,-1,0,-10,5,5,-1,1,",-1,5,1,5,5,2,2.6457513110645907
17,Mark Webber,11,Hungaroring,"0,-1,10,-11,-1,0,-4,-5,2,-1,-2,-1,-6,1,2,1,-1,1,4,4,-1,0,1,-1,-1,-2,-3,-5,0,0,-2,-1,-4,-2,-2,2,0,0,-1,0,0,-1,-3,4,0,0,1,2,0,0,1,-1,2,-1,2,0,4,-16,0,0,-1,0,1,-1,0,-10,5,5,-1,1,0,2,2,-1,1,1,1,-1,-2,4,3,",-2,4,-1,1,1,0,1.7320508075688772
